system_id,word,ner
965,今年,DATE
965,交通部,ORG
965,勞動部,ORG
965,陳世凱,PERSON
965,公路局,ORG
965,吳素柔,PERSON
965,日本,GPE
965,韓國,GPE
965,數十年,DATE
965,台灣,GPE
966,華視,ORG
966,林彥廷,PERSON
966,新北市,GPE
966,世壯運閉幕典禮,EVENT
966,新北美術館,FAC
966,半鐘,TIME
966,新北市文化局,ORG
966,雙北世界壯年運動會,EVENT
966,星期五晚間點,TIME
966,鶯歌,GPE
966,新北市美術館,FAC
966,四,CARDINAL
966,文化局,ORG
966,下午,TIME
966,四,CARDINAL
966,帕拉,GPE
966,三鶯,GPE
966,文化局,ORG
966,鶯歌,GPE
966,北市美術館,FAC
966,帕拉,PERSON
966,帕拉,GPE
966,三鶯,GPE
966,新北,GPE
966,文化局,ORG
966,台語,LANGUAGE
966,草屯,GPE
966,仔世壯運,GPE
966,敬夢想,WORK_OF_ART
966,葛西瓦,PERSON
966,百,CARDINAL
966,妮妃雅,PERSON
966,三鶯水資源回收中心,ORG
966,鶯歌碧龍宮,FAC
966,三峽鳶山岩,LOC
966,新北市美術館,ORG
966,文化局,ORG
966,當日下午,TIME
966,鶯歌農會,FAC
966,新北市美術館,FAC
966,台鐵鶯歌,GPE
966,文化路,LOC
966,月日,DATE
966,當天,DATE
966,台鐵,ORG
966,新北市美術館,FAC
966,中國,GPE
966,楊黎,PERSON
967,帝釋天,PERSON
967,帝釋天,PERSON
967,三峽老街,FAC
967,閩南,LOC
967,百年,DATE
967,百年前,DATE
967,兩,CARDINAL
967,今夜,TIME
967,っち,GPE
968,中天新聞網,ORG
968,宋玉寧,PERSON
968,谷關,PERSON
968,國防部,ORG
968,台中巿和平區谷關,LOC
968,美國在台協會,ORG
968,國防部,ORG
968,喬福駿,PERSON
968,今日,DATE
968,國防部,ORG
968,國防部,ORG
968,喬福駿,PERSON
968,國軍,ORG
968,美軍,ORG
968,台,GPE
968,台中市,GPE
968,和平區,GPE
968,中橫公路,LOC
968,谷關路段,LOC
968,國防部,ORG
968,三,CARDINAL
968,美國人,NORP
968,台灣,GPE
969,聯合報,ORG
969,李定宇,PERSON
969,新北,GPE
969,新北市鶯歌區,GPE
969,新北市,GPE
969,日,GPE
969,三峽警分局,ORG
969,二橋,FAC
969,二橋,ORG
969,張岸玲,PERSON
969,當日時分,TIME
969,鶯歌區,GPE
969,三峽警分局,ORG
969,陸民,NORP
969,道路交通管理處,ORG
970,三峽,LOC
970,三峽,LOC
971,新加坡,GPE
971,兩年,DATE
971,台灣,GPE
971,台灣,GPE
971,三千人,CARDINAL
972,葉舒華,PERSON
972,中國,GPE
972,成都,GPE
972,葉舒,PERSON
972,華,GPE
972,鍾昀軒,PERSON
972,中國,GPE
972,成都,GPE
972,去年月,DATE
972,王,PERSON
972,梁,PERSON
972,梁,PERSON
972,南韓,GPE
972,葉舒華,PERSON
972,昨日,DATE
972,中國,NORP
972,台灣,NORP
972,中文,LANGUAGE
972,三峽,LOC
972,葉舒華,PERSON
972,兩,CARDINAL
972,中文,LANGUAGE
972,中國,GPE
972,台灣,GPE
972,南韓,GPE
972,葉舒華,PERSON
972,葉舒華,PERSON
972,昨日,DATE
972,葉舒華,PERSON
972,中國,GPE
972,成都,GPE
972,去年月,DATE
972,王,PERSON
972,葉舒華,PERSON
972,中國,GPE
972,成都,GPE
972,中國,GPE
972,台灣網,ORG
972,葉舒華,PERSON
972,葉舒華,PERSON
972,中國,GPE
972,葉舒華,PERSON
972,葉舒華,PERSON
972,台灣,GPE
972,三峽,LOC
973,陰陽路,FAC
973,三峽,LOC
973,新店,GPE
973,今天,DATE
974,中央社,ORG
974,王鴻國,PERSON
974,新北,GPE
974,中央社,ORG
974,王鴻國,PERSON
974,今天,DATE
974,新北市,GPE
974,新北市,GPE
974,政府,ORG
974,今天,DATE
974,新北市,GPE
974,樹林生命紀念館,FAC
974,三峽生命紀念館,FAC
974,聖賢祠,FAC
974,新店,GPE
974,新店,GPE
974,四十,CARDINAL
974,懷親堂,FAC
974,五,CARDINAL
974,城花園公墓,FAC
974,新台幣萬元,MONEY
974,萬元,MONEY
974,萬元,MONEY
974,萬元,MONEY
974,新莊生命紀念館,FAC
974,萬里中幅納骨堂,FAC
974,萬里,PERSON
974,萬元,MONEY
974,新莊,GPE
974,萬元,MONEY
974,市府,ORG
974,張銘坤,PERSON
975,三峽,LOC
976,伍芸彤,PERSON
976,伍芸彤,PERSON
976,桃園經國路,LOC
976,有恆街,FAC
976,桃園,GPE
976,經國路,LOC
976,恆街,FAC
976,桃園警分局,FAC
976,上午,TIME
976,桃園警分局,ORG
976,道路交通管理處罰條例,LAW
976,新台幣元,MONEY
976,上元,DATE
976,新台幣元,MONEY
977,幾天前,DATE
977,第時,ORDINAL
978,社會中心,ORG
978,陳弘逸,PERSON
978,新北市,GPE
978,三峽歲,DATE
978,近日,DATE
978,鶯歌區,GPE
978,陸,PERSON
978,昨天,DATE
978,三峽警分局,ORG
978,當天傍晚時分,TIME
978,陸,PERSON
978,陸,PERSON
979,三峽,LOC
980,三峽,LOC
980,彰化,GPE
980,三,CARDINAL
980,三峽,LOC
981,今年月底,DATE
982,三,CARDINAL
982,三,CARDINAL
983,新北大巨蛋,ORG
983,聯合報,ORG
983,劉懿萱,PERSON
983,新北,GPE
983,新北市府,ORG
983,侯友宜,PERSON
983,四月,DATE
983,日本,GPE
983,東京,GPE
983,西武巨蛋,FAC
983,體育局長,ORG
983,洪玉玲,PERSON
983,六,CARDINAL
983,八月,DATE
983,二,CARDINAL
983,年底,DATE
983,五萬,CARDINAL
983,七十五公尺,QUANTITY
983,台北大巨蛋,FAC
983,六,CARDINAL
983,板樹體育館,FAC
983,大柑園,FAC
983,三峽,LOC
983,淡海,GPE
983,土城,GPE
983,樹林機,FAC
983,五,CARDINAL
983,新北,GPE
983,六,CARDINAL
983,十公頃,QUANTITY
983,新北,GPE
983,鄭宇恩,PERSON
983,侯友宜,PERSON
983,日,GPE
983,東京,GPE
983,築地,GPE
983,第二,ORDINAL
983,新北市府,ORG
983,東京,GPE
983,千萬,CARDINAL
983,兩,CARDINAL
983,台灣,GPE
983,千萬,CARDINAL
983,新北巨,GPE
983,台北,GPE
983,東京,GPE
984,第二,ORDINAL
984,第三,ORDINAL
984,余翁,PERSON
984,好幾小時,TIME
984,半小時,TIME
985,陳崑福,PERSON
985,黃資真,PERSON
985,屏東,GPE
985,屏東,GPE
985,騎樓,FAC
985,年月日,DATE
985,陳崑福,PERSON
985,黃資真,PERSON
985,屏東,GPE
985,屏東縣高樹鄉,GPE
985,產業路,FAC
985,上午,TIME
985,徐,PERSON
985,潘,PERSON
985,爆料網,PERSON
985,徐女,PERSON
985,幾公尺,QUANTITY
985,騎樓,FAC
985,時分,TIME
985,徐女,PERSON
985,楊,PERSON
985,義大醫院,ORG
985,徐,PERSON
985,屏東,GPE
985,潘,PERSON
985,騎樓,FAC
985,陳崑福,PERSON
985,徐女,PERSON
985,里港分局,ORG
985,里港警分局,ORG
986,台灣,GPE
986,台灣人,NORP
986,去中國化,NORP
986,台灣,GPE
987,陳佳宜,PERSON
987,屏東,GPE
987,屏東縣,GPE
987,徐,PERSON
987,高樹鄉,GPE
987,潘,PERSON
987,潘,PERSON
987,五歲,DATE
987,潘,PERSON
987,前日上午時分,TIME
987,徐,PERSON
987,楊,PERSON
987,高樹鄉,GPE
987,潘女,PERSON
987,徐,PERSON
987,楊,PERSON
987,潘,PERSON
987,潘,PERSON
987,兩,CARDINAL
987,里港分局,ORG
987,台灣,GPE
987,四,CARDINAL
987,四,CARDINAL
987,台灣,GPE
988,台灣,GPE
988,台灣,GPE
988,台灣人,NORP
988,亞洲,LOC
988,台積電,ORG
988,台灣,GPE
988,今天,DATE
988,烏克蘭,GPE
988,巴基斯坦,GPE
988,台灣,GPE
988,台灣,GPE
988,柬埔寨,GPE
988,印度,GPE
988,台灣,GPE
988,印度,GPE
988,台灣,GPE
988,台灣,GPE
988,當年,DATE
988,泰國,GPE
988,台灣人,NORP
988,亞洲,LOC
988,防疫國家隊,ORG
988,台灣人,NORP
988,國軍,ORG
988,台灣,GPE
988,台,GPE
988,日,GPE
988,台,GPE
988,美,GPE
988,日月潭,LOC
988,花蓮,GPE
988,屏東,GPE
988,海宜蘭,GPE
988,蔥陽明山,LOC
988,北門,GPE
988,台灣,GPE
988,倫敦,GPE
988,塔巴黎艾菲爾鐵塔,FAC
988,台灣人,NORP
988,黃子,PERSON
988,台灣人,NORP
988,台灣,GPE
988,台灣人,NORP
988,台灣,GPE
988,今天,DATE
988,台灣,GPE
988,三,CARDINAL
988,台灣,GPE
988,台灣,GPE
988,台灣,GPE
988,台灣,GPE
989,台北,GPE
989,台北,GPE
989,三峽事件,EVENT
990,聯合報,ORG
990,邱瑞杰,PERSON
990,基隆,GPE
990,基隆,GPE
990,基隆,GPE
990,謝國樑,PERSON
990,基市,GPE
990,今天,DATE
990,基隆市警局,ORG
990,今天,DATE
990,本月日,DATE
990,基市警局交通警察隊,ORG
990,年年月,DATE
990,基隆市警察局,ORG
990,去年月,DATE
990,今年年月,DATE
990,今年,DATE
990,去年,DATE
990,第次,ORDINAL
991,前幾天,DATE
991,三峽,LOC
991,今天,DATE
992,日本,GPE
992,台灣,GPE
992,台灣,GPE
992,日本,GPE
992,台灣,GPE
992,日本,GPE
992,十萬,CARDINAL
992,台灣,GPE
992,台灣,GPE
992,日本,GPE
992,北七,GPE
993,半個月,DATE
993,三峽區,LOC
993,下午,TIME
994,壹蘋新聞網,ORG
994,劉育良,PERSON
994,劉育良,PERSON
994,中國,GPE
994,廣東,GPE
994,日前,DATE
994,東莞市,GPE
994,環莞,GPE
994,路虎門,GPE
994,中國,GPE
994,月日,DATE
994,環莞,GPE
994,東莞市交通運輸局虎門分局,ORG
995,陳祁,PERSON
995,台中市,GPE
995,黃,PERSON
995,大甲李綜合醫院,FAC
995,台白色汽,ORG
995,大甲區,GPE
995,新政路,LOC
995,順天國中,FAC
995,大甲李綜合醫院,FAC
995,新政路,LOC
995,大甲警分局,ORG
995,黃男,PERSON
995,葉員,PERSON
995,周員,PERSON
995,大甲李綜合醫院,ORG
995,大甲光田醫院,ORG
995,大甲警分局,ORG
995,黃男,PERSON
995,大甲警分局長,ORG
995,謝建國,PERSON
995,①,CARDINAL
995,②,CARDINAL
995,台,GPE
996,過幾天,DATE
996,今日,DATE
996,明日,DATE
997,台北三峽地區,LOC
998,薛宜家,PERSON
998,方雋淮,PERSON
998,詹淑雲,PERSON
998,端午,TIME
998,近萬,CARDINAL
998,桃機,FAC
998,端午,DATE
998,今日,DATE
998,上午,TIME
998,國道號,ORG
998,中寮,GPE
998,高公局,ORG
998,今日,DATE
998,端午,DATE
998,桃園機場公司,ORG
998,今日,DATE
998,近萬,CARDINAL
998,上午,TIME
998,許桃,GPE
998,桃機公司,ORG
998,首日,DATE
998,近萬,CARDINAL
998,桃機公司,ORG
998,月日到月日,DATE
998,端午,DATE
998,萬,CARDINAL
998,台灣,GPE
998,連假前,DATE
998,台鐵北迴線東小,FAC
998,水溪橋,FAC
998,仁至崇德路段,FAC
998,第二天,DATE
998,上半天,DATE
998,下半天,DATE
998,埔鹽,GPE
998,湖口,GPE
998,國五,LOC
998,凌晨,TIME
998,陳恩柔,PERSON
998,國五路段,FAC
998,宜蘭,GPE
998,坪林,GPE
998,早上,TIME
998,凌晨,TIME
998,蘇花路廊,FAC
998,首日,DATE
998,花東,LOC
998,公里,QUANTITY
998,第二天,DATE
998,近日,DATE
998,姜筑,PERSON
998,大阪,GPE
998,台灣人,NORP
998,日本,GPE
998,台灣,GPE
998,日,GPE
998,韓,GPE
998,東南亞,LOC
999,空軍基地,FAC
999,屏東,GPE
999,陳佳宜,PERSON
999,屏東空軍基地,FAC
999,前日凌晨,TIME
999,柯,PERSON
999,寶健醫院,MONEY
999,日的凌晨,TIME
999,柯,PERSON
999,屏東空軍基地,FAC
999,柯,PERSON
999,柯,PERSON
999,柯,PERSON
999,空軍屏東,GPE
999,勝利路,LOC
1000,三峽,LOC
1000,三峽,LOC
1002,中時電子報,ORG
1002,黃仲瑜,PERSON
1002,中時新聞網,ORG
1002,黃仲瑜,PERSON
1002,屏東,GPE
1002,屏東縣內埔鄉,GPE
1002,傍晚時分,TIME
1002,新台幣元,MONEY
1002,上元,DATE
1002,好幾天,DATE
1002,兩,CARDINAL
1002,屏東縣內埔鄉,GPE
1002,崇文國小,ORG
1002,月日下午點,TIME
1002,三,ORDINAL
1002,新台幣元,MONEY
1002,上元,DATE
1002,金寶,ORG
1003,東森,ORG
1003,賴彥琪,PERSON
1003,三峽,LOC
1003,余文正,PERSON
1003,今早,TIME
1003,月日,DATE
1003,新北市三峽,LOC
1003,日,GPE
1003,今日上午時分,TIME
1003,新北市三峽,LOC
1003,本月,DATE
1003,翁余文正,PERSON
1003,亞東醫院,ORG
1003,今天,DATE
1003,日,GPE
1003,上午時分,TIME
1004,前幾天,DATE
1004,今天早上,TIME
1004,東南亞,LOC
1005,壹蘋新聞網,ORG
1005,江宜潔,PERSON
1005,三峽歲翁,PERSON
1005,新北市,GPE
1005,本月日,DATE
1005,下午,TIME
1005,余文正,PERSON
1005,國光街,FAC
1005,國成街,FAC
1005,北大國,FAC
1005,三峽,LOC
1005,余文正,PERSON
1005,今日上午時分,TIME
1006,成都,GPE
1006,翁,PERSON
1007,台灣,GPE
1007,萬,CARDINAL
1008,三峽翁,PERSON
1009,三峽,LOC
1009,三峽,LOC
1009,三峽,LOC
1010,今天,DATE
1010,巴亂,PERSON
1011,孫道,PERSON
1011,十八,CARDINAL
1011,王道,PERSON
1012,陸運陞莊智勝,PERSON
1012,三峽,LOC
1012,肇事翁,PERSON
1012,新北市三峽區,LOC
1012,余,PERSON
1012,余翁,PERSON
1012,亞東醫院,ORG
1012,今日,DATE
1012,余翁,PERSON
1012,上午,TIME
1012,余,PERSON
1012,苗栗,GPE
1012,三峽,LOC
1012,三峽國中,FAC
1012,余翁,PERSON
1012,亞東醫院,ORG
1012,今早,TIME
1012,余翁,PERSON
1012,上午時分,TIME
1013,三峽,LOC
1013,余文正,PERSON
1013,上午,TIME
1013,徐聖倫,PERSON
1013,新北,GPE
1013,新北市,GPE
1013,三峽,LOC
1013,翁余文,PERSON
1013,上午,TIME
1013,余翁,PERSON
1013,近兩日,DATE
1013,今上午,TIME
1013,余翁,PERSON
1013,本月,DATE
1013,日,GPE
1013,苗栗,GPE
1013,三峽交流道,FAC
1013,第時間,ORDINAL
1013,大學路學成路國際二街,FAC
1013,龍恩公園,FAC
1013,北大國小,ORG
1013,余翁,PERSON
1013,前日,DATE
1013,今上午,TIME
1013,新北地檢署,ORG
1013,新北檢,ORG
1014,三峽,LOC
1014,好幾天,DATE
1015,昆哥,PERSON
1015,昆哥,PERSON
1015,兩,CARDINAL
1015,昆哥,PERSON
1015,三峽,LOC
1015,隔天晚上,TIME
1015,三峽,LOC
1016,三峽,LOC
1016,三,CARDINAL
1016,三,CARDINAL
1016,早上,TIME
1017,日本,GPE
1017,好幾天,DATE
1017,今天早上,TIME
1018,阿肥喇,PERSON
1018,三峽,LOC
1018,兩,CARDINAL
1018,名成人,NORP
1018,兩,CARDINAL
1018,兩,CARDINAL
1019,總統府,FAC
1019,名特斯拉,PERSON
1020,三峽翁,PERSON
1021,刑事訴訟法,LAW
1021,第二百五十二,ORDINAL
1021,余,PERSON
1021,亞東醫院,ORG
1021,余,PERSON
1021,五月十九日,DATE
1021,亞東醫院,ORG
1021,五月十九日至五月三十日期間,DATE
1021,五月三十日上午,TIME
1022,百來萬,CARDINAL
1022,幾十萬~幾萬,CARDINAL
1022,幾百萬,CARDINAL
1023,三峽,LOC
1024,三峽,LOC
1024,侯友宜,PERSON
1024,第時間,ORDINAL
1024,聯合報,ORG
1024,葉德正,PERSON
1024,三峽,LOC
1024,余,PERSON
1024,今天,DATE
1024,侯友宜,PERSON
1024,今天,DATE
1024,侯友宜,PERSON
1024,新北亞東醫院,ORG
1024,余,PERSON
1024,月日,DATE
1024,亞東醫院,ORG
1024,月日至月,DATE
1024,日,GPE
1024,月日,DATE
1024,上午,TIME
1024,侯侯,PERSON
1025,三峽,LOC
1025,三峽,LOC
1026,前幾天,DATE
1026,三峽,LOC
1026,余,PERSON
1026,過幾天,DATE
1026,台灣,NORP
1027,三峽,LOC
1028,三峽,LOC
1029,台灣,GPE
1029,威權時期,DATE
1030,高大成,PERSON
1030,三十餘年,DATE
1030,超過萬,CARDINAL
1030,台灣,GPE
1030,高大成,PERSON
1030,三峽翁,PERSON
1031,三峽,LOC
1031,閻羅王,PERSON
1031,三峽,LOC
1031,閻羅王,PERSON
1032,阿肥阿肥,PERSON
1032,早上,TIME
1032,三峽,LOC
1032,三,CARDINAL
1033,三峽,LOC
1033,今天,DATE
1033,三峽,LOC
1035,新北,GPE
1035,八仙事件,EVENT
1035,乾五,PERSON
1036,三峽,LOC
1036,肇事翁,PERSON
1036,新北法制局,ORG
1036,聯合報,ORG
1036,江婉儀,PERSON
1036,新北,GPE
1036,新北市,GPE
1036,三峽日,GPE
1036,余,PERSON
1036,亞東醫院,FAC
1036,今天早上時分,TIME
1036,新北市法制局,ORG
1036,日前,DATE
1036,翁,PERSON
1036,法制局長,ORG
1036,蔡庭榕,PERSON
1037,三,CARDINAL
1037,亞東醫院,ORG
1037,今天,DATE
1039,三峽,LOC
1039,台灣,GPE
1039,台灣,GPE
1040,今天,DATE
1040,三峽,LOC
1040,三峽,LOC
1040,今天,DATE
1040,彰化,GPE
1040,三,CARDINAL
1040,三峽,LOC
1040,台灣,NORP
1040,彰化,GPE
1040,三,CARDINAL
1040,三峽,LOC
1041,余,PERSON
1041,神隱,PERSON
1042,少康戰情室,FAC
1042,八成,PERCENT
1043,前幾個禮拜,DATE
1044,三峽,LOC
1044,今天,DATE
1044,三峽警分局,ORG
1044,三,CARDINAL
1044,中文字,LANGUAGE
1044,中文字,LANGUAGE
1044,中文字,LANGUAGE
1045,三,CARDINAL
1046,牛頓,PERSON
1046,三峽,LOC
1047,三峽,LOC
1047,三峽,LOC
1047,三峽,LOC
1049,蕭沁梅,PERSON
1049,三峽,LOC
1049,肇事翁,PERSON
1049,新北市三峽區,LOC
1049,上週,DATE
1049,余,PERSON
1049,國光街,FAC
1049,北大國小,ORG
1049,余翁經,PERSON
1049,三峽區,GPE
1049,余,PERSON
1049,老翁日,PERSON
1049,國光街,FAC
1049,國成街,FAC
1049,三峽國中,ORG
1049,當天下午,TIME
1049,余翁,PERSON
1049,苗栗,GPE
1049,新北市三峽區,LOC
1049,關西服務區,FAC
1049,下午,TIME
1049,余翁,PERSON
1049,三鶯交流道,FAC
1049,三峽隆恩公園,FAC
1049,十分鐘,TIME
1049,下午,TIME
1049,北大國小,ORG
1049,余翁,PERSON
1049,北大特區,GPE
1049,刑事訴訟法,LAW
1049,新北地檢署,ORG
1049,近日,DATE
1049,余翁,PERSON
1049,陳孟秀,PERSON
1049,權益保障法,LAW
1049,余翁,PERSON
1049,陳孟秀,PERSON
1049,余翁,PERSON
1049,新北市法制局,ORG
1049,許宏仁,PERSON
1049,犯罪被害人保護協會,ORG
1050,三,CARDINAL
1050,三,CARDINAL
1051,三峽,LOC
1051,三,CARDINAL
1051,今天,DATE
1053,三峽,LOC
1053,台灣,GPE
1053,三峽事件,EVENT
1054,三峽,LOC
1054,三峽,LOC
1055,情勒,GPE
1055,三峽,LOC
1057,三峽,LOC
1057,個半月,DATE
1058,三峽,LOC
1058,今天,DATE
1058,三峽,LOC
1058,民粹仔,PERSON
1058,情勒,NORP
1059,這個歲,DATE
1061,三峽,LOC
1062,三死十幾,CARDINAL
1062,台灣,GPE
1062,台灣,GPE
1063,優土柏,PERSON
1063,三峽,LOC
1063,台灣,GPE
1063,端午節,DATE
1064,兩,CARDINAL
1065,尹清楓,PERSON
1065,林宅血案,EVENT
1065,台灣,GPE
1065,三,CARDINAL
1065,三峽,LOC
1065,台,NORP
1065,切隨,PERSON
1065,台灣,GPE
1065,第四,ORDINAL
1067,三峽,LOC
1067,今天,DATE
1067,台灣人,NORP
1068,安安,PERSON
1068,阿肥,PERSON
1068,三峽,LOC
1068,大同,GPE
1068,新北市法制局,ORG
1068,阿肥書,PERSON
1069,台灣,GPE
1069,交通部,ORG
1069,百年,DATE
1069,台灣,GPE
1069,三,CARDINAL
1069,中文字,LANGUAGE
1069,中文字,LANGUAGE
1069,中文字,LANGUAGE
1070,中央社,ORG
1070,黃旭昇,PERSON
1070,三峽,LOC
1070,新北市,GPE
1070,三峽,LOC
1070,今天,DATE
1070,犯保協會,ORG
1070,三峽區,GPE
1070,北大國小,ORG
1070,余,PERSON
1070,今天,DATE
1070,上午時分,TIME
1070,下午,TIME
1070,亞東醫院,FAC
1070,新北地檢署,ORG
1070,午時,TIME
1070,犯罪被害人保護協會,ORG
1070,尤仁傑,PERSON
1070,中央社,ORG
1070,今天,DATE
1070,新北分會,ORG
1070,今天,DATE
1070,上午,TIME
1070,日,GPE
1070,於日,PERSON
1070,日,GPE
1070,新北地院,ORG
1070,新北分會,ORG
1071,三峽,LOC
1071,翁今,PERSON
1071,聯合報,ORG
1071,李定宇,PERSON
1071,新北,GPE
1071,三峽北大國小,ORG
1071,今天,DATE
1071,呂家愷,PERSON
1071,呂家愷,PERSON
1072,今天,DATE
1072,孟耿如,PERSON
1073,今日,DATE
1073,三峽,LOC
1073,第二天,DATE
1074,台灣,GPE
1074,幾千,CARDINAL
1075,三峽翁,PERSON
1075,壹蘋新聞網,ORG
1075,李家穎,PERSON
1075,三峽北大國小,ORG
1075,三峽區,GPE
1075,北大國小,ORG
1075,下午,TIME
1075,亞東醫院,FAC
1075,犯罪被害人保護協會,ORG
1075,今日,DATE
1075,犯罪被害人保護協會,ORG
1075,犯保協會,ORG
1075,日,GPE
1075,新北地院,ORG
1076,日,GPE
1076,早上,TIME
1077,七八十,DATE
1077,草屯,GPE
1077,台中,GPE
1077,半小時,TIME
1077,草屯,GPE
1077,五十,DATE
1077,台北,GPE
1077,竹南,GPE
1077,當年,DATE
1077,交通部,ORG
1077,交通部,ORG
1077,交通部,ORG
1078,三峽,LOC
1078,台灣,GPE
1078,美國人,NORP
1078,賓拉登,PERSON
1078,余文正,PERSON
1078,台灣人,NORP
1078,中國人,NORP
1078,華人,NORP
1078,三,CARDINAL
1079,三峽,LOC
1079,大同公司,ORG
1079,大同,GPE
1079,三峽,LOC
1079,三峽,LOC
1080,三峽,LOC
1080,余,PERSON
1080,數百萬,CARDINAL
1080,爽拿,ORG
1081,三峽,LOC
1081,三,CARDINAL
1082,今天,DATE
1082,三峽北大,LOC
1084,自由時報,WORK_OF_ART
1084,徐聖倫,PERSON
1084,翁聿煌,PERSON
1084,三峽,LOC
1084,新北市三峽區,GPE
1084,七十八歲,DATE
1084,余文正,PERSON
1084,昨天,DATE
1084,余翁,PERSON
1084,第次,ORDINAL
1084,余翁,PERSON
1084,上月十九日十六點零四分,TIME
1084,學成路國成街口,FAC
1084,余翁,PERSON
1084,余翁路,PERSON
1084,國成街,FAC
1084,八十公里,QUANTITY
1084,國成街,LOC
1084,國光街,FAC
1085,柯文哲,PERSON
1086,昨天,DATE
1086,三峽,LOC
1086,柯南,PERSON
1086,幾分鐘,TIME
1086,台灣,GPE
1087,馬航,ORG
1087,數百,CARDINAL
1087,二百多,CARDINAL
1087,三峽,LOC
1087,第句,ORDINAL
1087,第句,ORDINAL
1088,今天,DATE
1089,余,PERSON
1089,新北市政府警察局三峽分局,ORG
1089,犯保協會,ORG
1090,三峽,LOC
1090,白冰冰,PERSON
1090,侯家瑜,PERSON
1090,台北,GPE
1090,白冰冰,PERSON
1090,曹金鈴,PERSON
1090,日前,DATE
1090,新北三峽區,LOC
1090,曹金鈴,PERSON
1090,白冰冰,PERSON
1090,蔣黎麗,PERSON
1090,曹晶晶,PERSON
1090,白冰冰,PERSON
1090,上月,DATE
1090,新北三峽區,GPE
1090,余,PERSON
1090,白冰冰,PERSON
1090,白曉燕文教基金會,ORG
1090,白冰冰,PERSON
1090,立基金會,ORG
1090,白冰冰,PERSON
1090,基金會,ORG
1090,基金會,ORG
1090,白冰冰,PERSON
1091,端午,TIME
1091,聯合報,ORG
1091,王燕華,PERSON
1091,甘芝萁,GPE
1091,端午,DATE
1091,宜蘭花蓮,GPE
1091,宜蘭縣,GPE
1091,花蓮,GPE
1091,花蓮,GPE
1091,宜蘭傳藝中心,FAC
1091,全天,DATE
1091,五六千,CARDINAL
1091,三天,DATE
1091,今年,DATE
1091,宜蘭清水地熱園區,LOC
1091,昨天,DATE
1091,傳藝園區,FAC
1091,六千,CARDINAL
1091,遠雄海洋公園,FAC
1091,昨天,DATE
1091,兩千,CARDINAL
1091,去年,DATE
1091,端午,TIME
1091,首日,DATE
1091,花蓮,GPE
1091,端午,TIME
1091,二成多,PERCENT
1091,宜蘭旅館公會,ORG
1091,王文新,PERSON
1091,端午,TIME
1091,三天,DATE
1091,今年,DATE
1091,下午,TIME
1091,高公局,ORG
1091,十八,CARDINAL
1091,楊梅,GPE
1091,頭份彰化,GPE
1091,埔鹽,GPE
1091,西螺,GPE
1091,埔鹽,GPE
1091,苗栗,GPE
1091,湖口圓山,LOC
1091,大華,GPE
1091,三,CARDINAL
1091,土城,GPE
1091,關西快官,GPE
1091,霧峰草屯,GPE
1091,名間,GPE
1091,竹山,GPE
1091,中興草屯,GPE
1091,大山,LOC
1091,香山,GPE
1091,關西,GPE
1091,大溪,LOC
1091,國五南,PERSON
1091,南港,GPE
1091,頭城,GPE
1091,宜蘭,GPE
1091,坪林,GPE
1091,潭子,GPE
1091,霧峰,GPE
1091,十,CARDINAL
1091,鼎金,FAC
1091,燕巢西,FAC
1091,仁武,FAC
1092,日本,GPE
1092,台灣,GPE
1092,數十萬,CARDINAL
1092,台灣人,NORP
1092,年後,DATE
1092,國民黨,ORG
1092,日本,NORP
1092,日本,GPE
1092,台灣人,NORP
1092,雲林大屠殺,EVENT
1092,兩三萬,CARDINAL
1092,大溪三峽,LOC
1092,大漢溪,LOC
1092,日本,GPE
1092,日本,NORP
1092,日本,GPE
1093,行政院,ORG
1093,謝銘鴻,PERSON
1093,道安會議,EVENT
1093,蘇貞昌,PERSON
1093,蘇貞昌,PERSON
1093,蘇貞昌,PERSON
1093,謝銘鴻,PERSON
1093,謝,PERSON
1093,行政院,ORG
1093,道安會,ORG
1093,行政院,ORG
1093,謝銘鴻,PERSON
1093,道安會,ORG
1094,陳梅慧,PERSON
1094,半夜,TIME
1094,三,CARDINAL
1094,四,CARDINAL
1094,大同掏空案,EVENT
1094,余文正,PERSON
1094,三,CARDINAL
1095,莊子,PERSON
1095,三峽,LOC
1095,三,CARDINAL
1095,三,CARDINAL
1095,今天,DATE
1095,三寶,GPE
1096,陳宏瑞,PERSON
1096,吳世龍,PERSON
1096,柯振中,PERSON
1096,高雄,GPE
1096,高雄,GPE
1096,晚間,TIME
1096,年月日,DATE
1096,高雄鳥松,GPE
1096,陳宏瑞,PERSON
1096,陳宏瑞,PERSON
1096,吳世龍,PERSON
1096,柯振中,PERSON
1096,高雄,GPE
1096,高雄市,GPE
1096,晚間,TIME
1096,仁武分局,ORG
1096,鳥松區中正路,LOC
1096,大埤路口,LOC
1096,大埤路,LOC
1096,兩,CARDINAL
1096,高雄鳥松,GPE
1096,陳宏瑞,PERSON
1096,陳,PERSON
1096,劉,PERSON
1096,劉,PERSON
1096,陳,PERSON
1096,劉,PERSON
1097,民視,ORG
1097,劉安晉,PERSON
1097,鄧山田,PERSON
1097,劉尹淳,PERSON
1097,菲籍,NORP
1097,旗津,GPE
1097,旗津,GPE
1097,兩,CARDINAL
1097,樹德科大資工系,ORG
1097,南部中心,ORG
1097,劉安晉,PERSON
